count,country,iso3c,ccode,year
14,Azerbaijan,AZE,373,2006
5,Burundi,BDI,516,2006
28,Belgium,BEL,211,2006
1,Benin,BEN,434,2006
1,Burkina Faso,BFA,439,2006
30,Bangladesh,BGD,771,2006
18,Bulgaria,BGR,355,2006
10,Bahrain,BHR,692,2006
37,Bosnia and Herzegovina,BIH,346,2006
48,Belarus,BLR,370,2006
4,Belize,BLZ,80,2006
59,Bolivia,BOL,145,2006
165,Brazil,BRA,140,2006
1,Brunei,BRN,835,2006
2,Bhutan,BTN,760,2006
7,Botswana,BWA,571,2006
9,Central African Republic,CAF,482,2006
294,Canada,CAN,20,2006
55,Switzerland,CHE,225,2006
79,Chile,CHL,155,2006
910,China,CHN,710,2006
40,Ivory Coast,CIV,437,2006
16,Cameroon,CMR,471,2006
1,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2006
61,Congo,COG,484,2006
58,Colombia,COL,100,2006
1,Cape Verde,CPV,402,2006
13,Costa Rica,CRI,94,2006
142,Cuba,CUB,40,2006
18,Cyprus,CYP,352,2006
36,Czech Republic,CZE,316,2006
405,Germany,DEU,255,2006
5,Djibouti,DJI,522,2006
2,Dominica,DMA,54,2006
81,Denmark,DNK,390,2006
33,Dominican Republic,DOM,42,2006
20,Algeria,DZA,615,2006
22,Ecuador,ECU,130,2006
99,Egypt,EGY,651,2006
9,Eritrea,ERI,531,2006
142,Spain,ESP,230,2006
9,Estonia,EST,366,2006
64,Ethiopia,ETH,530,2006
34,Finland,FIN,375,2006
6,Fiji,FJI,950,2006
489,France,FRA,220,2006
1,Gabon,GAB,481,2006
669,Great Britain,GBR,200,2006
134,Georgia,GEO,372,2006
25,Ghana,GHA,452,2006
17,Guinea,GIN,438,2006
3,Gambia,GMB,420,2006
5,Equatorial Guinea,GNQ,411,2006
54,Greece,GRC,350,2006
38,Guatemala,GTM,90,2006
2,Guyana,GUY,110,2006
5,Honduras,HND,91,2006
30,Croatia,HRV,344,2006
48,Haiti,HTI,41,2006
41,Hungary,HUN,310,2006
139,Indonesia,IDN,850,2006
406,India,IND,750,2006
89,Ireland,IRL,205,2006
700,Iran,IRN,630,2006
2521,Iraq,IRQ,645,2006
11,Iceland,ISL,395,2006
1113,Israel,ISR,666,2006
340,Italy,ITA,325,2006
12,Jamaica,JAM,51,2006
48,Jordan,JOR,663,2006
367,Japan,JPN,740,2006
42,Kazakhstan,KAZ,705,2006
63,Kenya,KEN,501,2006
33,Kyrgyzstan,KGZ,703,2006
34,Cambodia,KHM,811,2006
3,Nauru,KIR,946,2006
1,St. Kitts and Nevis,KNA,60,2006
174,South Korea,KOR,732,2006
14,Kuwait,KWT,690,2006
7,Laos,LAO,812,2006
511,Lebanon,LBN,660,2006
41,Liberia,LBR,450,2006
33,Libya,LBY,620,2006
3,St. Lucia,LCA,56,2006
2,Liechtenstein,LIE,223,2006
117,Sri Lanka,LKA,780,2006
4,Lesotho,LSO,570,2006
10,Lithuania,LTU,368,2006
11,Luxembourg,LUX,212,2006
8,Latvia,LVA,367,2006
16,Morocco,MAR,600,2006
5,Monaco,MCO,221,2006
10,Moldova,MDA,359,2006
2,Madagascar,MDG,580,2006
2,Maldives,MDV,781,2006
504,Mexico,MEX,70,2006
4,Marshall Islands,MHL,983,2006
8,Macedonia,MKD,343,2006
9,Mali,MLI,432,2006
5,Malta,MLT,338,2006
25,Myanmar,MMR,775,2006
72,Montenegro,MNE,341,2006
6,Mongolia,MNG,712,2006
6,Mozambique,MOZ,541,2006
2,Mauritania,MRT,435,2006
1,Mauritius,MUS,590,2006
13,Malawi,MWI,553,2006
20,Malaysia,MYS,820,2006
13,Namibia,NAM,565,2006
17,Niger,NER,436,2006
99,Nigeria,NGA,475,2006
33,Nicaragua,NIC,93,2006
89,Netherlands,NLD,210,2006
27,Norway,NOR,385,2006
84,Nepal,NPL,790,2006
3,Nauru,NRU,970,2006
19,New Zealand,NZL,920,2006
1,Oman,OMN,698,2006
244,Pakistan,PAK,770,2006
34,Panama,PAN,95,2006
51,Peru,PER,135,2006
64,Philippines,PHL,840,2006
2,Palau,PLW,986,2006
2,Papua New Guinea,PNG,910,2006
83,Poland,POL,290,2006
247,North Korea,PRK,731,2006
26,Portugal,PRT,235,2006
7,Paraguay,PRY,150,2006
17,Qatar,QAT,694,2006
25,Romania,ROU,360,2006
780,Russia,RUS,365,2006
27,Rwanda,RWA,517,2006
63,Saudi Arabia,SAU,670,2006
167,Sudan,SDN,625,2006
17,Senegal,SEN,433,2006
33,Singapore,SGP,830,2006
3,Solomon Islands,SLB,940,2006
17,Sierra Leone,SLE,451,2006
23,El Salvador,SLV,92,2006
101,Somalia,SOM,520,2006
2,Suriname,SUR,115,2006
11,Slovakia,SVK,317,2006
11,Slovenia,SVN,349,2006
56,Sweden,SWE,380,2006
8,Swaziland,SWZ,572,2006
161,Syria,SYR,652,2006
47,Chad,TCD,483,2006
8,Togo,TGO,461,2006
78,Thailand,THA,800,2006
14,Tajikistan,TJK,702,2006
15,Turkmenistan,TKM,701,2006
23,East Timor,TLS,860,2006
4,Tonga,TON,955,2006
4,Trinidad and Tobago,TTO,52,2006
8,Tunisia,TUN,616,2006
166,Turkey,TUR,640,2006
1,Tuvalu,TUV,947,2006
12,Tanzania,TZA,510,2006
41,Uganda,UGA,500,2006
88,Ukraine,UKR,369,2006
11,Uruguay,URY,165,2006
14,United States of America,USA,2,2006
26,Uzbekistan,UZB,704,2006
136,Venezuela,VEN,101,2006
84,Vietnam,VNM,816,2006
3,Vanuatu,VUT,935,2006
23,Yemen,YEM,679,2006
10,Yugoslavia,YUG,345,2006
90,South Africa,ZAF,560,2006
21,Zambia,ZMB,551,2006
33,Zimbabwe,ZWE,552,2006
544,Afghanistan,AFG,700,2007
11,Angola,AGO,540,2007
13,Albania,ALB,339,2007
1,Andorra,AND,232,2007
22,United Arab Emirates,ARE,696,2007
63,Argentina,ARG,160,2007
18,Armenia,ARM,371,2007
7,Barbuda,ATG,58,2007
149,Australia,AUS,900,2007
44,Austria,AUT,305,2007
12,Azerbaijan,AZE,373,2007
6,Burundi,BDI,516,2007
40,Belgium,BEL,211,2007
2,Benin,BEN,434,2007
2,Burkina Faso,BFA,439,2007
64,Bangladesh,BGD,771,2007
26,Bulgaria,BGR,355,2007
5,Bahrain,BHR,692,2007
3,Bahamas,BHS,31,2007
45,Bosnia and Herzegovina,BIH,346,2007
17,Belarus,BLR,370,2007
5,Belize,BLZ,80,2007
35,Bolivia,BOL,145,2007
165,Brazil,BRA,140,2007
5,Barbados,BRB,53,2007
1,Brunei,BRN,835,2007
6,Bhutan,BTN,760,2007
4,Botswana,BWA,571,2007
8,Central African Republic,CAF,482,2007
291,Canada,CAN,20,2007
72,Switzerland,CHE,225,2007
35,Chile,CHL,155,2007
1044,China,CHN,710,2007
14,Ivory Coast,CIV,437,2007
2,Cameroon,CMR,471,2007
49,Congo,COG,484,2007
101,Colombia,COL,100,2007
2,Comoros,COM,581,2007
1,Cape Verde,CPV,402,2007
21,Costa Rica,CRI,94,2007
113,Cuba,CUB,40,2007
8,Cyprus,CYP,352,2007
41,Czech Republic,CZE,316,2007
293,Germany,DEU,255,2007
2,Djibouti,DJI,522,2007
1,Dominica,DMA,54,2007
33,Denmark,DNK,390,2007
23,Dominican Republic,DOM,42,2007
31,Algeria,DZA,615,2007
31,Ecuador,ECU,130,2007
98,Egypt,EGY,651,2007
15,Eritrea,ERI,531,2007
147,Spain,ESP,230,2007
25,Estonia,EST,366,2007
72,Ethiopia,ETH,530,2007
14,Finland,FIN,375,2007
4,Fiji,FJI,950,2007
550,France,FRA,220,2007
4,Micronesia,FSM,987,2007
1,Gabon,GAB,481,2007
618,Great Britain,GBR,200,2007
142,Georgia,GEO,372,2007
7,Ghana,GHA,452,2007
20,Guinea,GIN,438,2007
3,Guinea-Bissau,GNB,404,2007
2,Equatorial Guinea,GNQ,411,2007
77,Greece,GRC,350,2007
3,Grenada,GRD,55,2007
35,Guatemala,GTM,90,2007
3,Guyana,GUY,110,2007
8,Honduras,HND,91,2007
19,Croatia,HRV,344,2007
32,Haiti,HTI,41,2007
22,Hungary,HUN,310,2007
92,Indonesia,IDN,850,2007
354,India,IND,750,2007
99,Ireland,IRL,205,2007
619,Iran,IRN,630,2007
2676,Iraq,IRQ,645,2007
12,Iceland,ISL,395,2007
647,Israel,ISR,666,2007
259,Italy,ITA,325,2007
26,Jamaica,JAM,51,2007
23,Jordan,JOR,663,2007
382,Japan,JPN,740,2007
58,Kazakhstan,KAZ,705,2007
68,Kenya,KEN,501,2007
18,Kyrgyzstan,KGZ,703,2007
37,Cambodia,KHM,811,2007
1,St. Kitts and Nevis,KNA,60,2007
187,South Korea,KOR,732,2007
9,Kuwait,KWT,690,2007
16,Laos,LAO,812,2007
174,Lebanon,LBN,660,2007
26,Liberia,LBR,450,2007
58,Libya,LBY,620,2007
6,St. Lucia,LCA,56,2007
3,Liechtenstein,LIE,223,2007
45,Sri Lanka,LKA,780,2007
5,Lesotho,LSO,570,2007
8,Lithuania,LTU,368,2007
6,Luxembourg,LUX,212,2007
8,Latvia,LVA,367,2007
42,Morocco,MAR,600,2007
3,Monaco,MCO,221,2007
3,Madagascar,MDG,580,2007
4,Maldives,MDV,781,2007
357,Mexico,MEX,70,2007
6,Macedonia,MKD,343,2007
22,Mali,MLI,432,2007
4,Malta,MLT,338,2007
118,Myanmar,MMR,775,2007
3,Montenegro,MNE,341,2007
1,Mongolia,MNG,712,2007
13,Mozambique,MOZ,541,2007
11,Mauritania,MRT,435,2007
7,Malawi,MWI,553,2007
29,Malaysia,MYS,820,2007
6,Namibia,NAM,565,2007
18,Niger,NER,436,2007
100,Nigeria,NGA,475,2007
10,Nicaragua,NIC,93,2007
65,Netherlands,NLD,210,2007
28,Norway,NOR,385,2007
35,Nepal,NPL,790,2007
30,New Zealand,NZL,920,2007
4,Oman,OMN,698,2007
515,Pakistan,PAK,770,2007
32,Panama,PAN,95,2007
57,Peru,PER,135,2007
60,Philippines,PHL,840,2007
3,Palau,PLW,986,2007
87,Poland,POL,290,2007
191,North Korea,PRK,731,2007
39,Portugal,PRT,235,2007
8,Paraguay,PRY,150,2007
12,Qatar,QAT,694,2007
34,Romania,ROU,360,2007
663,Russia,RUS,365,2007
34,Rwanda,RWA,517,2007
110,Saudi Arabia,SAU,670,2007
111,Sudan,SDN,625,2007
23,Senegal,SEN,433,2007
36,Singapore,SGP,830,2007
4,Solomon Islands,SLB,940,2007
29,Sierra Leone,SLE,451,2007
15,El Salvador,SLV,92,2007
116,Somalia,SOM,520,2007
1,Sao Tome and Principe,STP,403,2007
4,Slovakia,SVK,317,2007
3,Slovenia,SVN,349,2007
58,Sweden,SWE,380,2007
NA,Seychelles,SYC,591,2007
105,Syria,SYR,652,2007
26,Chad,TCD,483,2007
1,Togo,TGO,461,2007
96,Thailand,THA,800,2007
8,Tajikistan,TJK,702,2007
19,Turkmenistan,TKM,701,2007
11,East Timor,TLS,860,2007
1,Tonga,TON,955,2007
15,Trinidad and Tobago,TTO,52,2007
10,Tunisia,TUN,616,2007
187,Turkey,TUR,640,2007
2,Tuvalu,TUV,947,2007
7,Tanzania,TZA,510,2007
24,Uganda,UGA,500,2007
51,Ukraine,UKR,369,2007
8,Uruguay,URY,165,2007
22,United States of America,USA,2,2007
18,Uzbekistan,UZB,704,2007
2,St. Vincent and the Grenadines,VCT,57,2007
158,Venezuela,VEN,101,2007
49,Vietnam,VNM,816,2007
5,Samoa,WSM,990,2007
12,Yemen,YEM,679,2007
1,Yugoslavia,YUG,345,2007
130,South Africa,ZAF,560,2007
18,Zambia,ZMB,551,2007
91,Zimbabwe,ZWE,552,2007
495,Afghanistan,AFG,700,2008
16,Angola,AGO,540,2008
20,Albania,ALB,339,2008
1,Andorra,AND,232,2008
27,United Arab Emirates,ARE,696,2008
93,Argentina,ARG,160,2008
22,Armenia,ARM,371,2008
2,Barbuda,ATG,58,2008
121,Australia,AUS,900,2008
39,Austria,AUT,305,2008
9,Azerbaijan,AZE,373,2008
3,Burundi,BDI,516,2008
39,Belgium,BEL,211,2008
3,Benin,BEN,434,2008
3,Burkina Faso,BFA,439,2008
21,Bangladesh,BGD,771,2008
17,Bulgaria,BGR,355,2008
4,Bahrain,BHR,692,2008
37,Bosnia and Herzegovina,BIH,346,2008
19,Belarus,BLR,370,2008
6,Belize,BLZ,80,2008
40,Bolivia,BOL,145,2008
152,Brazil,BRA,140,2008
4,Barbados,BRB,53,2008
9,Bhutan,BTN,760,2008
6,Botswana,BWA,571,2008
233,Canada,CAN,20,2008
62,Switzerland,CHE,225,2008
42,Chile,CHL,155,2008
1101,China,CHN,710,2008
11,Ivory Coast,CIV,437,2008
9,Cameroon,CMR,471,2008
74,Congo,COG,484,2008
142,Colombia,COL,100,2008
1,Comoros,COM,581,2008
18,Costa Rica,CRI,94,2008
150,Cuba,CUB,40,2008
14,Cyprus,CYP,352,2008
43,Czech Republic,CZE,316,2008
290,Germany,DEU,255,2008
4,Djibouti,DJI,522,2008
42,Denmark,DNK,390,2008
28,Dominican Republic,DOM,42,2008
20,Algeria,DZA,615,2008
36,Ecuador,ECU,130,2008
90,Egypt,EGY,651,2008
10,Eritrea,ERI,531,2008
152,Spain,ESP,230,2008
12,Estonia,EST,366,2008
21,Ethiopia,ETH,530,2008
23,Finland,FIN,375,2008
433,France,FRA,220,2008
2,Micronesia,FSM,987,2008
1,Gabon,GAB,481,2008
394,Great Britain,GBR,200,2008
368,Georgia,GEO,372,2008
16,Ghana,GHA,452,2008
25,Guinea,GIN,438,2008
2,Gambia,GMB,420,2008
2,Guinea-Bissau,GNB,404,2008
7,Equatorial Guinea,GNQ,411,2008
92,Greece,GRC,350,2008
3,Grenada,GRD,55,2008
16,Guatemala,GTM,90,2008
5,Guyana,GUY,110,2008
7,Honduras,HND,91,2008
19,Croatia,HRV,344,2008
44,Haiti,HTI,41,2008
14,Hungary,HUN,310,2008
67,Indonesia,IDN,850,2008
402,India,IND,750,2008
72,Ireland,IRL,205,2008
366,Iran,IRN,630,2008
1192,Iraq,IRQ,645,2008
36,Iceland,ISL,395,2008
534,Israel,ISR,666,2008
204,Italy,ITA,325,2008
41,Jamaica,JAM,51,2008
18,Jordan,JOR,663,2008
333,Japan,JPN,740,2008
12,Kazakhstan,KAZ,705,2008
132,Kenya,KEN,501,2008
8,Kyrgyzstan,KGZ,703,2008
40,Cambodia,KHM,811,2008
1,St. Kitts and Nevis,KNA,60,2008
166,South Korea,KOR,732,2008
14,Kuwait,KWT,690,2008
17,Laos,LAO,812,2008
101,Lebanon,LBN,660,2008
20,Liberia,LBR,450,2008
31,Libya,LBY,620,2008
1,St. Lucia,LCA,56,2008
15,Liechtenstein,LIE,223,2008
39,Sri Lanka,LKA,780,2008
10,Lithuania,LTU,368,2008
2,Luxembourg,LUX,212,2008
6,Latvia,LVA,367,2008
27,Morocco,MAR,600,2008
3,Monaco,MCO,221,2008
2,Moldova,MDA,359,2008
5,Madagascar,MDG,580,2008
5,Maldives,MDV,781,2008
370,Mexico,MEX,70,2008
3,Marshall Islands,MHL,983,2008
10,Macedonia,MKD,343,2008
8,Mali,MLI,432,2008
2,Malta,MLT,338,2008
117,Myanmar,MMR,775,2008
5,Montenegro,MNE,341,2008
17,Mongolia,MNG,712,2008
5,Mozambique,MOZ,541,2008
12,Mauritania,MRT,435,2008
2,Mauritius,MUS,590,2008
5,Malawi,MWI,553,2008
43,Malaysia,MYS,820,2008
10,Namibia,NAM,565,2008
13,Niger,NER,436,2008
51,Nigeria,NGA,475,2008
19,Nicaragua,NIC,93,2008
54,Netherlands,NLD,210,2008
36,Norway,NOR,385,2008
39,Nepal,NPL,790,2008
23,New Zealand,NZL,920,2008
3,Oman,OMN,698,2008
495,Pakistan,PAK,770,2008
18,Panama,PAN,95,2008
40,Peru,PER,135,2008
47,Philippines,PHL,840,2008
1,Palau,PLW,986,2008
4,Papua New Guinea,PNG,910,2008
67,Poland,POL,290,2008
144,North Korea,PRK,731,2008
18,Portugal,PRT,235,2008
11,Paraguay,PRY,150,2008
23,Qatar,QAT,694,2008
16,Romania,ROU,360,2008
745,Russia,RUS,365,2008
32,Rwanda,RWA,517,2008
76,Saudi Arabia,SAU,670,2008
86,Sudan,SDN,625,2008
6,Senegal,SEN,433,2008
26,Singapore,SGP,830,2008
1,Solomon Islands,SLB,940,2008
2,Sierra Leone,SLE,451,2008
4,El Salvador,SLV,92,2008
111,Somalia,SOM,520,2008
6,Suriname,SUR,115,2008
5,Slovakia,SVK,317,2008
9,Slovenia,SVN,349,2008
39,Sweden,SWE,380,2008
4,Swaziland,SWZ,572,2008
82,Syria,SYR,652,2008
27,Chad,TCD,483,2008
121,Thailand,THA,800,2008
13,Tajikistan,TJK,702,2008
9,Turkmenistan,TKM,701,2008
8,East Timor,TLS,860,2008
3,Tonga,TON,955,2008
10,Trinidad and Tobago,TTO,52,2008
5,Tunisia,TUN,616,2008
136,Turkey,TUR,640,2008
9,Tanzania,TZA,510,2008
17,Uganda,UGA,500,2008
67,Ukraine,UKR,369,2008
8,Uruguay,URY,165,2008
5,United States of America,USA,2,2008
17,Uzbekistan,UZB,704,2008
132,Venezuela,VEN,101,2008
57,Vietnam,VNM,816,2008
1,Vanuatu,VUT,935,2008
2,Samoa,WSM,990,2008
32,Yemen,YEM,679,2008
131,South Africa,ZAF,560,2008
10,Zambia,ZMB,551,2008
260,Zimbabwe,ZWE,552,2008
745,Afghanistan,AFG,700,2009
8,Angola,AGO,540,2009
8,Albania,ALB,339,2009
2,Andorra,AND,232,2009
23,United Arab Emirates,ARE,696,2009
68,Argentina,ARG,160,2009
11,Armenia,ARM,371,2009
9,Barbuda,ATG,58,2009
108,Australia,AUS,900,2009
27,Austria,AUT,305,2009
10,Azerbaijan,AZE,373,2009
8,Burundi,BDI,516,2009
15,Belgium,BEL,211,2009
1,Benin,BEN,434,2009
1,Burkina Faso,BFA,439,2009
22,Bangladesh,BGD,771,2009
11,Bulgaria,BGR,355,2009
9,Bahrain,BHR,692,2009
23,Bosnia and Herzegovina,BIH,346,2009
9,Belarus,BLR,370,2009
1,Belize,BLZ,80,2009
18,Bolivia,BOL,145,2009
144,Brazil,BRA,140,2009
7,Barbados,BRB,53,2009
8,Bhutan,BTN,760,2009
6,Botswana,BWA,571,2009
168,Canada,CAN,20,2009
95,Switzerland,CHE,225,2009
23,Chile,CHL,155,2009
927,China,CHN,710,2009
9,Ivory Coast,CIV,437,2009
2,Cameroon,CMR,471,2009
1,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2009
58,Congo,COG,484,2009
60,Colombia,COL,100,2009
7,Comoros,COM,581,2009
3,Cape Verde,CPV,402,2009
22,Costa Rica,CRI,94,2009
108,Cuba,CUB,40,2009
7,Cyprus,CYP,352,2009
52,Czech Republic,CZE,316,2009
259,Germany,DEU,255,2009
1,Djibouti,DJI,522,2009
1,Dominica,DMA,54,2009
33,Denmark,DNK,390,2009
20,Dominican Republic,DOM,42,2009
15,Algeria,DZA,615,2009
20,Ecuador,ECU,130,2009
111,Egypt,EGY,651,2009
8,Eritrea,ERI,531,2009
103,Spain,ESP,230,2009
4,Estonia,EST,366,2009
18,Ethiopia,ETH,530,2009
9,Finland,FIN,375,2009
2,Fiji,FJI,950,2009
277,France,FRA,220,2009
18,Gabon,GAB,481,2009
403,Great Britain,GBR,200,2009
158,Georgia,GEO,372,2009
17,Ghana,GHA,452,2009
44,Guinea,GIN,438,2009
5,Gambia,GMB,420,2009
9,Guinea-Bissau,GNB,404,2009
6,Equatorial Guinea,GNQ,411,2009
61,Greece,GRC,350,2009
3,Grenada,GRD,55,2009
11,Guatemala,GTM,90,2009
3,Guyana,GUY,110,2009
105,Honduras,HND,91,2009
14,Croatia,HRV,344,2009
33,Haiti,HTI,41,2009
29,Hungary,HUN,310,2009
92,Indonesia,IDN,850,2009
286,India,IND,750,2009
92,Ireland,IRL,205,2009
720,Iran,IRN,630,2009
502,Iraq,IRQ,645,2009
26,Iceland,ISL,395,2009
638,Israel,ISR,666,2009
181,Italy,ITA,325,2009
23,Jamaica,JAM,51,2009
15,Jordan,JOR,663,2009
297,Japan,JPN,740,2009
10,Kazakhstan,KAZ,705,2009
62,Kenya,KEN,501,2009
29,Kyrgyzstan,KGZ,703,2009
51,Cambodia,KHM,811,2009
4,Nauru,KIR,946,2009
186,South Korea,KOR,732,2009
13,Kuwait,KWT,690,2009
17,Laos,LAO,812,2009
70,Lebanon,LBN,660,2009
19,Liberia,LBR,450,2009
44,Libya,LBY,620,2009
3,St. Lucia,LCA,56,2009
6,Liechtenstein,LIE,223,2009
114,Sri Lanka,LKA,780,2009
6,Lithuania,LTU,368,2009
2,Luxembourg,LUX,212,2009
10,Latvia,LVA,367,2009
13,Morocco,MAR,600,2009
3,Monaco,MCO,221,2009
14,Moldova,MDA,359,2009
36,Madagascar,MDG,580,2009
4,Maldives,MDV,781,2009
373,Mexico,MEX,70,2009
7,Macedonia,MKD,343,2009
5,Mali,MLI,432,2009
5,Malta,MLT,338,2009
95,Myanmar,MMR,775,2009
2,Montenegro,MNE,341,2009
11,Mongolia,MNG,712,2009
5,Mozambique,MOZ,541,2009
9,Mauritania,MRT,435,2009
11,Malawi,MWI,553,2009
29,Malaysia,MYS,820,2009
8,Namibia,NAM,565,2009
10,Niger,NER,436,2009
57,Nigeria,NGA,475,2009
17,Nicaragua,NIC,93,2009
47,Netherlands,NLD,210,2009
29,Norway,NOR,385,2009
11,Nepal,NPL,790,2009
4,Nauru,NRU,970,2009
15,New Zealand,NZL,920,2009
3,Oman,OMN,698,2009
565,Pakistan,PAK,770,2009
18,Panama,PAN,95,2009
43,Peru,PER,135,2009
67,Philippines,PHL,840,2009
7,Palau,PLW,986,2009
54,Poland,POL,290,2009
264,North Korea,PRK,731,2009
14,Portugal,PRT,235,2009
10,Paraguay,PRY,150,2009
9,Qatar,QAT,694,2009
28,Romania,ROU,360,2009
538,Russia,RUS,365,2009
38,Rwanda,RWA,517,2009
70,Saudi Arabia,SAU,670,2009
76,Sudan,SDN,625,2009
8,Senegal,SEN,433,2009
28,Singapore,SGP,830,2009
12,Sierra Leone,SLE,451,2009
16,El Salvador,SLV,92,2009
165,Somalia,SOM,520,2009
3,Suriname,SUR,115,2009
5,Slovakia,SVK,317,2009
7,Slovenia,SVN,349,2009
52,Sweden,SWE,380,2009
2,Swaziland,SWZ,572,2009
4,Seychelles,SYC,591,2009
35,Syria,SYR,652,2009
11,Chad,TCD,483,2009
72,Thailand,THA,800,2009
5,Tajikistan,TJK,702,2009
4,Turkmenistan,TKM,701,2009
3,Tonga,TON,955,2009
8,Trinidad and Tobago,TTO,52,2009
3,Tunisia,TUN,616,2009
103,Turkey,TUR,640,2009
15,Tanzania,TZA,510,2009
22,Uganda,UGA,500,2009
62,Ukraine,UKR,369,2009
13,Uruguay,URY,165,2009
2,United States of America,USA,2,2009
10,Uzbekistan,UZB,704,2009
1,St. Vincent and the Grenadines,VCT,57,2009
95,Venezuela,VEN,101,2009
63,Vietnam,VNM,816,2009
7,Samoa,WSM,990,2009
53,Yemen,YEM,679,2009
139,South Africa,ZAF,560,2009
8,Zambia,ZMB,551,2009
112,Zimbabwe,ZWE,552,2009
791,Afghanistan,AFG,700,2010
12,Angola,AGO,540,2010
6,Albania,ALB,339,2010
2,Andorra,AND,232,2010
32,United Arab Emirates,ARE,696,2010
59,Argentina,ARG,160,2010
6,Armenia,ARM,371,2010
4,Barbuda,ATG,58,2010
159,Australia,AUS,900,2010
28,Austria,AUT,305,2010
5,Azerbaijan,AZE,373,2010
7,Burundi,BDI,516,2010
50,Belgium,BEL,211,2010
2,Benin,BEN,434,2010
1,Burkina Faso,BFA,439,2010
15,Bangladesh,BGD,771,2010
11,Bulgaria,BGR,355,2010
14,Bahrain,BHR,692,2010
28,Bosnia and Herzegovina,BIH,346,2010
20,Belarus,BLR,370,2010
4,Belize,BLZ,80,2010
11,Bolivia,BOL,145,2010
172,Brazil,BRA,140,2010
5,Barbados,BRB,53,2010
5,Brunei,BRN,835,2010
1,Bhutan,BTN,760,2010
4,Botswana,BWA,571,2010
4,Central African Republic,CAF,482,2010
221,Canada,CAN,20,2010
140,Switzerland,CHE,225,2010
122,Chile,CHL,155,2010
1319,China,CHN,710,2010
49,Ivory Coast,CIV,437,2010
7,Cameroon,CMR,471,2010
13,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2010
75,Congo,COG,484,2010
63,Colombia,COL,100,2010
NA,Cape Verde,CPV,402,2010
16,Costa Rica,CRI,94,2010
102,Cuba,CUB,40,2010
11,Cyprus,CYP,352,2010
35,Czech Republic,CZE,316,2010
448,Germany,DEU,255,2010
1,Djibouti,DJI,522,2010
1,Dominica,DMA,54,2010
38,Denmark,DNK,390,2010
27,Dominican Republic,DOM,42,2010
30,Algeria,DZA,615,2010
22,Ecuador,ECU,130,2010
103,Egypt,EGY,651,2010
1,Eritrea,ERI,531,2010
276,Spain,ESP,230,2010
12,Estonia,EST,366,2010
24,Ethiopia,ETH,530,2010
12,Finland,FIN,375,2010
3,Fiji,FJI,950,2010
440,France,FRA,220,2010
2,Micronesia,FSM,987,2010
7,Gabon,GAB,481,2010
682,Great Britain,GBR,200,2010
103,Georgia,GEO,372,2010
26,Ghana,GHA,452,2010
45,Guinea,GIN,438,2010
1,Gambia,GMB,420,2010
5,Guinea-Bissau,GNB,404,2010
9,Equatorial Guinea,GNQ,411,2010
420,Greece,GRC,350,2010
3,Grenada,GRD,55,2010
34,Guatemala,GTM,90,2010
7,Guyana,GUY,110,2010
28,Honduras,HND,91,2010
13,Croatia,HRV,344,2010
559,Haiti,HTI,41,2010
47,Hungary,HUN,310,2010
88,Indonesia,IDN,850,2010
356,India,IND,750,2010
170,Ireland,IRL,205,2010
468,Iran,IRN,630,2010
452,Iraq,IRQ,645,2010
49,Iceland,ISL,395,2010
572,Israel,ISR,666,2010
188,Italy,ITA,325,2010
42,Jamaica,JAM,51,2010
27,Jordan,JOR,663,2010
379,Japan,JPN,740,2010
12,Kazakhstan,KAZ,705,2010
58,Kenya,KEN,501,2010
66,Kyrgyzstan,KGZ,703,2010
39,Cambodia,KHM,811,2010
NA,St. Kitts and Nevis,KNA,60,2010
269,South Korea,KOR,732,2010
15,Kuwait,KWT,690,2010
7,Laos,LAO,812,2010
61,Lebanon,LBN,660,2010
22,Liberia,LBR,450,2010
21,Libya,LBY,620,2010
7,St. Lucia,LCA,56,2010
3,Liechtenstein,LIE,223,2010
40,Sri Lanka,LKA,780,2010
2,Lesotho,LSO,570,2010
7,Lithuania,LTU,368,2010
7,Luxembourg,LUX,212,2010
12,Latvia,LVA,367,2010
22,Morocco,MAR,600,2010
5,Monaco,MCO,221,2010
2,Moldova,MDA,359,2010
24,Madagascar,MDG,580,2010
2,Maldives,MDV,781,2010
1120,Mexico,MEX,70,2010
2,Marshall Islands,MHL,983,2010
4,Macedonia,MKD,343,2010
9,Mali,MLI,432,2010
3,Malta,MLT,338,2010
57,Myanmar,MMR,775,2010
6,Montenegro,MNE,341,2010
16,Mongolia,MNG,712,2010
4,Mozambique,MOZ,541,2010
3,Mauritania,MRT,435,2010
3,Mauritius,MUS,590,2010
11,Malawi,MWI,553,2010
44,Malaysia,MYS,820,2010
9,Namibia,NAM,565,2010
22,Niger,NER,436,2010
102,Nigeria,NGA,475,2010
9,Nicaragua,NIC,93,2010
104,Netherlands,NLD,210,2010
52,Norway,NOR,385,2010
29,Nepal,NPL,790,2010
47,New Zealand,NZL,920,2010
3,Oman,OMN,698,2010
476,Pakistan,PAK,770,2010
14,Panama,PAN,95,2010
34,Peru,PER,135,2010
73,Philippines,PHL,840,2010
8,Papua New Guinea,PNG,910,2010
